country_code,country_name,date,year,frequency,indicator_group,indicator_slug,indicator_code,indicator_name,value,unit,source
ARG,Argentina,2026-01-08,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1485.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-09,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1483.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-12,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1483.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-13,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1483.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-14,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1480.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-15,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1475.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-16,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1467.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-19,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1455.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-20,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1455.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-21,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1452.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-22,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1452.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-23,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1453.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-26,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1457.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-27,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1463.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-28,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1463.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-29,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1464.0,ARS per USD,Bluelytics
ARG,Argentina,2026-01-30,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1465.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-02,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1469.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-03,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1468.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-04,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1466.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-05,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1467.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-06,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1464.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-09,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1453.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-10,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1435.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-11,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1428.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-12,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1420.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-13,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1420.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-16,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1421.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-17,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1421.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-18,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1426.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-19,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1420.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-20,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1412.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-23,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1399.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-24,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1400.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-25,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1400.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-26,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1429.0,ARS per USD,Bluelytics
ARG,Argentina,2026-02-27,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1430.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-02,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1426.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-03,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1426.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-04,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1428.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-05,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1425.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-06,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1429.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-09,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1441.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-10,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1428.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-11,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1422.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-12,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1419.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-13,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1419.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-16,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-17,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1418.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-18,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1422.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-19,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1418.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-20,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-23,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1414.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-24,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1414.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-25,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1410.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-26,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1394.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-27,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1399.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-30,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1417.0,ARS per USD,Bluelytics
ARG,Argentina,2026-03-31,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1419.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-01,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1409.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-02,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-03,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-06,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1417.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-07,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1419.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-08,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1412.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-09,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1410.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-10,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1400.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-13,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1391.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-14,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1388.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-15,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1389.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-16,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1382.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-17,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1379.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-20,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1389.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-21,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1401.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-22,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1400.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-23,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1403.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-24,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1413.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-27,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1435.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-28,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1441.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-29,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1427.0,ARS per USD,Bluelytics
ARG,Argentina,2026-04-30,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-01,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-04,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-05,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1423.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-06,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1409.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-07,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1408.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-08,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1418.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-11,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1418.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-12,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1416.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-13,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1409.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-14,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1414.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-15,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1419.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-18,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1417.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-19,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1419.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-20,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1421.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-21,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1415.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-22,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1412.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-25,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1420.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-26,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1424.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-27,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1429.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-28,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1430.0,ARS per USD,Bluelytics
ARG,Argentina,2026-05-29,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1430.0,ARS per USD,Bluelytics
ARG,Argentina,2026-06-01,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1434.0,ARS per USD,Bluelytics
ARG,Argentina,2026-06-02,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1445.0,ARS per USD,Bluelytics
ARG,Argentina,2026-06-03,2026,daily,exchange_rate,dolar_oficial,bluelytics_oficial_sell,Dolar oficial Argentina,1454.0,ARS per USD,Bluelytics
ARG,Argentina,2016-01-01,2016,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-2.08032784377811,annual_pct,World Bank API
ARG,Argentina,2017-01-01,2017,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.81850297775918,annual_pct,World Bank API
ARG,Argentina,2018-01-01,2018,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-2.61739646282038,annual_pct,World Bank API
ARG,Argentina,2019-01-01,2019,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-2.00086100285785,annual_pct,World Bank API
ARG,Argentina,2020-01-01,2020,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-9.9004848136464,annual_pct,World Bank API
ARG,Argentina,2021-01-01,2021,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),10.4418119882506,annual_pct,World Bank API
ARG,Argentina,2022-01-01,2022,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.02074537534855,annual_pct,World Bank API
ARG,Argentina,2023-01-01,2023,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.85578803046339,annual_pct,World Bank API
ARG,Argentina,2024-01-01,2024,annual,gdp,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-1.34293072157739,annual_pct,World Bank API
ARG,Argentina,2016-01-01,2016,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),12699.9623137756,current_usd,World Bank API
ARG,Argentina,2017-01-01,2017,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),14532.5009308511,current_usd,World Bank API
ARG,Argentina,2018-01-01,2018,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),11752.7998922979,current_usd,World Bank API
ARG,Argentina,2019-01-01,2019,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),9955.97478680428,current_usd,World Bank API
ARG,Argentina,2020-01-01,2020,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),8535.59938004389,current_usd,World Bank API
ARG,Argentina,2021-01-01,2021,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),10738.0179223384,current_usd,World Bank API
ARG,Argentina,2022-01-01,2022,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),13962.1894087223,current_usd,World Bank API
ARG,Argentina,2023-01-01,2023,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),14261.8465667948,current_usd,World Bank API
ARG,Argentina,2024-01-01,2024,annual,gdp,gdp_per_capita_current_usd,NY.GDP.PCAP.CD,GDP per capita (current US$),13969.7836603737,current_usd,World Bank API
ARG,Argentina,2018-01-01,2018,annual,inflation,inflation_annual_pct,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",34.2772237131003,annual_pct,World Bank API
ARG,Argentina,2019-01-01,2019,annual,inflation,inflation_annual_pct,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",53.5483043492339,annual_pct,World Bank API
ARG,Argentina,2020-01-01,2020,annual,inflation,inflation_annual_pct,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",42.0150947376509,annual_pct,World Bank API
ARG,Argentina,2021-01-01,2021,annual,inflation,inflation_annual_pct,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",48.4093786255199,annual_pct,World Bank API
ARG,Argentina,2022-01-01,2022,annual,inflation,inflation_annual_pct,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",72.430757531824,annual_pct,World Bank API
ARG,Argentina,2023-01-01,2023,annual,inflation,inflation_annual_pct,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",133.488935594175,annual_pct,World Bank API
ARG,Argentina,2024-01-01,2024,annual,inflation,inflation_annual_pct,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",219.883929014578,annual_pct,World Bank API
ARG,Argentina,2016-01-01,2016,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",8.088,annual_pct,World Bank API
ARG,Argentina,2017-01-01,2017,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",8.347,annual_pct,World Bank API
ARG,Argentina,2018-01-01,2018,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",9.22,annual_pct,World Bank API
ARG,Argentina,2019-01-01,2019,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",9.843,annual_pct,World Bank API
ARG,Argentina,2020-01-01,2020,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",11.461,annual_pct,World Bank API
ARG,Argentina,2021-01-01,2021,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",8.736,annual_pct,World Bank API
ARG,Argentina,2022-01-01,2022,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",6.805,annual_pct,World Bank API
ARG,Argentina,2023-01-01,2023,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",6.139,annual_pct,World Bank API
ARG,Argentina,2024-01-01,2024,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",7.15,annual_pct,World Bank API
ARG,Argentina,2025-01-01,2025,annual,unemployment,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force)",7.145,annual_pct,World Bank API
BRA,Brazil,2016-01-01,2016,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",73.4188038019563,pct_gdp,World Bank API
BRA,Brazil,2017-01-01,2017,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",83.6692026491606,pct_gdp,World Bank API
BRA,Brazil,2018-01-01,2018,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",86.6078841212333,pct_gdp,World Bank API
BRA,Brazil,2019-01-01,2019,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",92.5652531951269,pct_gdp,World Bank API
BRA,Brazil,2020-01-01,2020,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",98.7098819471851,pct_gdp,World Bank API
BRA,Brazil,2021-01-01,2021,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",85.011503676948,pct_gdp,World Bank API
BRA,Brazil,2022-01-01,2022,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",79.1023218880378,pct_gdp,World Bank API
BRA,Brazil,2023-01-01,2023,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",83.0317498523499,pct_gdp,World Bank API
BRA,Brazil,2024-01-01,2024,annual,debt,central_government_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",81.8554431189056,pct_gdp,World Bank API
BRA,Brazil,2016-01-04,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0387,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-05,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0114,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-06,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0303,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-07,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0475,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-08,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.025,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-11,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0153,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-12,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0299,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-13,2016,daily,exchange_rate,cambio,1,Taxa de cambio,3.9863,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-14,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0223,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-15,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0402,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-18,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0364,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-19,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0303,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-20,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0861,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-21,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.1558,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-22,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.1232,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-25,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.1002,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-26,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0967,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-27,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0448,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-28,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0838,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-01-29,2016,daily,exchange_rate,cambio,1,Taxa de cambio,4.0428,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-02-01,2016,daily,exchange_rate,cambio,1,Taxa de cambio,3.9986,BRL per USD,Banco Central do Brasil SGS
BRA,Brazil,2016-02-02,2016,daily,exchange_rate,cambio,1,Taxa de cambio,3.9919,BRL per USD,Banco Central do Brasil SGS
